TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,3.0,67457083306.0,Fulphila,"2,640",820,"$9,895,230","$5,555.06",1,ML,$0.00,$0.00,$10.00,63.0%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,4.0,69080901.0,Inflectra,"1,762",386,"$9,301,755",$921.42,6,EA,$0.00,$0.00,$1.29,69.7%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,5.0,49502039475.0,Insulin Glargine-yfgn,"56,586","17,070","$7,091,108",$10.32,12,ML,$0.00,$0.00,$0.00,83.2%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,6.0,69029110.0,Nivestym,"6,509","2,273","$5,637,236",$235.81,4,ML,$20.00,$1.35,$53.56,24.5%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,7.0,61314032601.0,Zarxio,"1,970",924,"$5,432,306",$498.50,6,ML,$0.75,$0.00,$50.00,48.2%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,8.0,69029210.0,Nivestym,"4,452","1,607","$5,017,916",$197.97,6,ML,$20.00,$0.00,$38.21,25.1%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,9.0,61314031801.0,Zarxio,"2,765","1,277","$4,590,676",$499.69,3,ML,$1.35,$0.00,$100.00,42.8%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,10.0,49502025175.0,Semglee (yfgn),"11,245","4,012","$4,569,979",$23.94,17,ML,$0.00,$0.00,$0.31,62.9%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,11.0,61314086601.0,Ziextenzo,"1,030",297,"$4,370,078","$6,108.58",1,ML,$0.00,$0.00,$50.00,52.2%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,12.0,63459010310.0,Truxima,445,138,"$3,391,422",$87.30,87,ML,$1.35,$0.00,$376.42,29.7%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,13.0,70114010101.0,Udenyca,711,221,"$3,358,771","$6,717.54",1,ML,$0.00,$0.00,$110.00,57.5%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,14.0,69130810.0,Retacrit,"8,300","2,406","$3,298,493",$113.66,3,ML,$1.35,$0.00,$51.38,39.9%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,15.0,55513020701.0,Mvasi,461,97,"$3,262,897",$182.16,39,ML,$0.00,$0.00,$0.34,64.9%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,16.0,69031501.0,Zirabev,586,140,"$2,914,905",$159.49,31,ML,$0.00,$0.00,$272.45,51.4%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,17.0,63459010450.0,Truxima,271,124,"$2,500,857",$85.79,108,ML,$0.00,$0.00,$3.96,62.9%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,18.0,69130904.0,Retacrit,"1,883",486,"$2,477,039",$448.74,3,ML,$4.00,$0.00,$100.00,36.8%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,19.0,78206016201.0,Renflexis,574,127,"$2,214,586",$758.42,5,EA,$0.00,$0.00,$2.30,66.9%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,20.0,69131110.0,Retacrit,"2,984",975,"$1,809,312",$225.66,3,ML,$1.35,$0.00,$80.22,39.6%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,21.0,55513020601.0,Mvasi,359,87,"$1,773,110",$179.61,27,ML,$0.00,$0.00,$2.68,59.8%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,22.0,69023801.0,Ruxience,249,98,"$1,757,759",$74.10,95,ML,$20.00,$0.00,$527.03,34.7%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,23.0,55513013201.0,Kanjinti,271,50,"$1,516,726","$3,899.04",1,EA,$0.00,$0.00,$0.00,80.0%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,24.0,69029201.0,Nivestym,920,509,"$1,262,113",$254.07,5,ML,$15.00,$0.00,$30.00,34.6%
Top 25 List Overall,Cost,2022,Biosimilar,All Payers ,25.0,49502039380.0,Insulin Glargine-yfgn,"8,464","3,660","$1,234,843",$10.30,14,ML,$0.00,$0.00,$0.00,88.7%
Top 25 List Overall,Cost,2022,Brand,All Payers ,1.0,61958250101.0,Biktarvy,"288,652","42,769","$1,292,762,100",$113.74,39,EA,$0.33,$0.00,$23.33,49.5%
Top 25 List Overall,Cost,2022,Brand,All Payers ,2.0,3089421.0,Eliquis,"1,258,801","270,634","$1,041,478,893",$8.97,92,EA,$24.68,$1.33,$66.67,20.0%
Top 25 List Overall,Cost,2022,Brand,All Payers ,3.0,597015330.0,Jardiance,"596,194","147,356","$534,584,614",$18.36,49,EA,$3.28,$0.00,$30.00,33.3%
Top 25 List Overall,Cost,2022,Brand,All Payers ,4.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"389,933","117,482","$424,886,912",$568.68,2,ML,$2.40,$0.00,$30.00,43.8%
Top 25 List Overall,Cost,2022,Brand,All Payers ,5.0,6027731.0,Januvia,"463,012","106,045","$410,841,721",$17.28,51,EA,$1.33,$0.00,$25.00,34.6%
Top 25 List Overall,Cost,2022,Brand,All Payers ,6.0,597015230.0,Jardiance,"437,495","121,393","$391,727,938",$18.87,47,EA,$1.33,$0.00,$30.00,39.4%
Top 25 List Overall,Cost,2022,Brand,All Payers ,7.0,61958200201.0,Descovy,"160,570","26,307","$379,457,610",$65.67,36,EA,$0.00,$0.00,$25.00,59.7%
Top 25 List Overall,Cost,2022,Brand,All Payers ,8.0,310135030.0,Tagrisso,"22,223","2,981","$367,247,177",$534.89,31,EA,$20.00,$0.29,$150.00,24.5%
Top 25 List Overall,Cost,2022,Brand,All Payers ,9.0,169413013.0,Ozempic (1 MG/DOSE),"297,925","67,688","$345,567,144",$286.39,4,ML,$9.85,$0.00,$35.00,36.9%
Top 25 List Overall,Cost,2022,Brand,All Payers ,10.0,3089321.0,Eliquis,"431,288","93,540","$327,942,339",$9.04,84,EA,$20.00,$1.33,$60.00,19.4%
Top 25 List Overall,Cost,2022,Brand,All Payers ,11.0,55513013760.0,Otezla,"78,443","13,411","$327,420,799",$66.69,63,EA,$20.00,$0.00,$150.00,25.6%
Top 25 List Overall,Cost,2022,Brand,All Payers ,12.0,50458057930.0,Xarelto,"360,092","84,374","$314,288,090",$17.09,51,EA,$20.00,$0.91,$60.44,22.5%
Top 25 List Overall,Cost,2022,Brand,All Payers ,13.0,61958190101.0,Genvoya,"58,082","9,020","$291,709,326",$111.85,45,EA,$11.25,$0.00,$30.00,34.9%
Top 25 List Overall,Cost,2022,Brand,All Payers ,14.0,310621030.0,Farxiga,"338,383","77,102","$291,560,752",$18.14,48,EA,$4.00,$0.00,$35.00,28.3%
Top 25 List Overall,Cost,2022,Brand,All Payers ,15.0,49702023113.0,Triumeq,"67,479","9,491","$289,081,849",$107.40,40,EA,$2.67,$0.00,$26.61,39.6%
Top 25 List Overall,Cost,2022,Brand,All Payers ,16.0,50458056401.0,Invega Sustenna,"86,217","12,642","$267,343,739","$2,023.79",2,ML,$0.00,$0.00,$0.00,77.7%
Top 25 List Overall,Cost,2022,Brand,All Payers ,17.0,65649030302.0,Xifaxan,"90,189","32,318","$245,247,048",$48.37,56,EA,$18.80,$0.00,$50.00,33.3%
Top 25 List Overall,Cost,2022,Brand,All Payers ,18.0,597015390.0,Jardiance,"275,442","102,242","$240,565,618",$14.37,61,EA,$13.33,$1.33,$30.53,18.7%
Top 25 List Overall,Cost,2022,Brand,All Payers ,19.0,469012599.0,Xtandi,"18,589","2,811","$227,193,250",$105.82,116,EA,$25.00,$0.67,$503.22,17.0%
Top 25 List Overall,Cost,2022,Brand,All Payers ,20.0,23916360.0,Restasis,"233,591","75,718","$212,069,625",$10.87,83,EA,$4.00,$0.68,$35.86,19.0%
Top 25 List Overall,Cost,2022,Brand,All Payers ,21.0,57962042028.0,Imbruvica,"13,000","1,516","$200,451,660",$540.62,29,EA,$143.93,$5.00,$949.90,15.2%
Top 25 List Overall,Cost,2022,Brand,All Payers ,22.0,61958210101.0,Odefsey,"42,504","6,099","$190,463,199",$102.65,44,EA,$13.33,$0.00,$30.00,30.2%
Top 25 List Overall,Cost,2022,Brand,All Payers ,23.0,69068803.0,Ibrance,"13,508","2,262","$186,545,942",$642.82,21,EA,$20.00,$0.00,$153.03,27.1%
Top 25 List Overall,Cost,2022,Brand,All Payers ,24.0,59572041028.0,Revlimid,"9,429","1,574","$186,277,528",$856.70,23,EA,$48.00,$0.34,"$1,031.42",23.5%
Top 25 List Overall,Cost,2022,Brand,All Payers ,25.0,49702022813.0,Tivicay,"67,705","12,190","$172,474,347",$66.18,38,EA,$0.89,$0.00,$26.33,44.4%
Top 25 List Overall,Cost,2022,Generic,All Payers ,1.0,50991097730.0,Folite,"16,114","6,810","$66,744,606",$49.89,83,EA,$0.00,$0.00,$0.00,99.8%
Top 25 List Overall,Cost,2022,Generic,All Payers ,2.0,66993001968.0,Albuterol Sulfate HFA,"1,352,614","598,400","$66,535,532",$2.40,20,GM,$0.00,$0.00,$3.95,65.2%
Top 25 List Overall,Cost,2022,Generic,All Payers ,3.0,72626270101.0,Sofosbuvir-Velpatasvir,"7,502","3,049","$60,147,903",$282.61,28,EA,$0.00,$0.00,$0.00,81.5%
Top 25 List Overall,Cost,2022,Generic,All Payers ,4.0,378932132.0,Wixela Inhub,"287,339","106,454","$56,037,602",$1.84,106,EA,$5.00,$1.35,$10.00,20.9%
Top 25 List Overall,Cost,2022,Generic,All Payers ,5.0,378932232.0,Wixela Inhub,"169,029","57,049","$42,823,061",$2.21,115,EA,$5.00,$1.67,$10.00,16.4%
Top 25 List Overall,Cost,2022,Generic,All Payers ,6.0,310737020.0,Budesonide-Formoterol Fumarate,"129,819","44,947","$39,958,437",$25.24,12,GM,$0.00,$0.00,$5.00,62.0%
Top 25 List Overall,Cost,2022,Generic,All Payers ,7.0,15370018060.0,Lofena,"7,574","2,529","$37,837,895",$32.24,155,EA,$0.00,$0.00,$0.00,94.9%
Top 25 List Overall,Cost,2022,Generic,All Payers ,8.0,781729685.0,Albuterol Sulfate HFA,"1,589,543","910,764","$34,010,305",$2.85,8,GM,$7.00,$5.00,$10.00,17.6%
Top 25 List Overall,Cost,2022,Generic,All Payers ,9.0,68180096301.0,Albuterol Sulfate HFA,"709,936","360,642","$29,056,835",$4.03,10,GM,$0.00,$0.00,$5.00,58.1%
Top 25 List Overall,Cost,2022,Generic,All Payers ,10.0,93317431.0,Albuterol Sulfate HFA,"735,377","378,659","$27,824,618",$3.89,10,GM,$0.00,$0.00,$10.00,51.5%
Top 25 List Overall,Cost,2022,Generic,All Payers ,11.0,69097014260.0,Albuterol Sulfate HFA,"804,212","461,730","$27,810,714",$4.51,8,GM,$0.00,$0.00,$10.00,56.3%
Top 25 List Overall,Cost,2022,Generic,All Payers ,12.0,27241003203.0,Omeprazole-Sodium Bicarbonate,"12,748","2,394","$27,283,748",$56.25,38,EA,$0.11,$0.00,$0.52,46.6%
Top 25 List Overall,Cost,2022,Generic,All Payers ,13.0,115169449.0,EPINEPHrine,"155,031","121,900","$26,734,671",$80.58,2,EA,$5.00,$0.00,$10.00,28.3%
Top 25 List Overall,Cost,2022,Generic,All Payers ,14.0,65862035430.0,Emtricitabine-Tenofovir DF,"39,043","11,297","$26,671,301",$16.73,41,EA,$0.00,$0.00,$0.00,89.8%
Top 25 List Overall,Cost,2022,Generic,All Payers ,15.0,72205003092.0,Abiraterone Acetate,"10,940","2,412","$26,418,047",$21.34,113,EA,$10.00,$1.35,$139.64,18.4%
Top 25 List Overall,Cost,2022,Generic,All Payers ,16.0,378193701.0,Lenalidomide,"2,006",669,"$25,439,260",$614.47,21,EA,$10.00,$5.00,$11.20,13.8%
Top 25 List Overall,Cost,2022,Generic,All Payers ,17.0,378334053.0,Xulane,"94,126","31,140","$25,005,838",$37.04,7,EA,$0.00,$0.00,$0.00,98.5%
Top 25 List Overall,Cost,2022,Generic,All Payers ,18.0,24979070406.0,Dexlansoprazole,"71,960","21,983","$24,902,058",$7.77,45,EA,$0.68,$0.00,$11.80,40.7%
Top 25 List Overall,Cost,2022,Generic,All Payers ,19.0,480124328.0,Lenalidomide,"1,761",542,"$24,503,172",$625.50,22,EA,$10.97,$2.19,$150.00,24.5%
Top 25 List Overall,Cost,2022,Generic,All Payers ,20.0,70512001515.0,SynoFlex,"8,461","4,231","$24,266,709",$44.19,65,EA,$0.00,$0.00,$0.00,100.0%
Top 25 List Overall,Cost,2022,Generic,All Payers ,21.0,80777027399.0,Moderna COVID-19 Vaccine,"654,351","621,085","$22,422,145",$106.44,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 List Overall,Cost,2022,Generic,All Payers ,22.0,68180018806.0,Meloxicam,"4,356","1,551","$22,068,497",$24.82,204,EA,$0.00,$0.00,$0.00,90.7%
Top 25 List Overall,Cost,2022,Generic,All Payers ,23.0,69097052444.0,Diclofenac Sodium,"784,591","343,832","$21,880,213",$0.20,143,GM,$0.00,$0.00,$5.00,53.9%
Top 25 List Overall,Cost,2022,Generic,All Payers ,24.0,591352530.0,Lidocaine,"178,695","73,518","$21,648,477",$3.01,40,EA,$0.00,$0.00,$1.35,65.5%
Top 25 List Overall,Cost,2022,Generic,All Payers ,25.0,60505082901.0,Fluticasone Propionate,"1,352,873","620,515","$21,271,668",$0.80,20,GM,$3.19,$0.00,$7.00,38.2%
Top 25 List Overall,Cost,2022,All,All Payers ,1.0,61958250101.0,Biktarvy,"288,652","42,769","$1,292,762,100",$113.74,39,EA,$0.33,$0.00,$23.33,49.5%
Top 25 List Overall,Cost,2022,All,All Payers ,2.0,74055402.0,Humira (2 Pen),"152,651","20,893","$1,098,753,428","$2,978.80",2,EA,$20.00,$0.00,$200.00,35.5%
Top 25 List Overall,Cost,2022,All,All Payers ,3.0,3089421.0,Eliquis,"1,258,801","270,634","$1,041,478,893",$8.97,92,EA,$24.68,$1.33,$66.67,20.0%
Top 25 List Overall,Cost,2022,All,All Payers ,4.0,57894006103.0,Stelara,"34,942","6,269","$794,143,838","$21,671.87",1,ML,$31.51,$0.33,$150.00,23.6%
Top 25 List Overall,Cost,2022,All,All Payers ,5.0,58406003204.0,Enbrel SureClick,"91,958","12,829","$572,117,592","$1,463.37",4,ML,$20.00,$0.00,$171.70,29.0%
Top 25 List Overall,Cost,2022,All,All Payers ,6.0,597015330.0,Jardiance,"596,194","147,356","$534,584,614",$18.36,49,EA,$3.28,$0.00,$30.00,33.3%
Top 25 List Overall,Cost,2022,All,All Payers ,7.0,74433902.0,Humira (2 Pen),"76,065","10,564","$488,892,704","$2,580.94",2,EA,$20.00,$0.00,$125.87,27.4%
Top 25 List Overall,Cost,2022,All,All Payers ,8.0,78063941.0,Cosentyx Sensoready (300 MG),"80,187","11,129","$439,388,453","$2,516.11",2,ML,$25.00,$1.00,$159.80,22.1%
Top 25 List Overall,Cost,2022,All,All Payers ,9.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"389,933","117,482","$424,886,912",$568.68,2,ML,$2.40,$0.00,$30.00,43.8%
Top 25 List Overall,Cost,2022,All,All Payers ,10.0,2143480.0,Trulicity,"354,902","74,084","$417,911,607",$438.08,3,ML,$1.90,$0.00,$30.00,40.9%
Top 25 List Overall,Cost,2022,All,All Payers ,11.0,6027731.0,Januvia,"463,012","106,045","$410,841,721",$17.28,51,EA,$1.33,$0.00,$25.00,34.6%
Top 25 List Overall,Cost,2022,All,All Payers ,12.0,597015230.0,Jardiance,"437,495","121,393","$391,727,938",$18.87,47,EA,$1.33,$0.00,$30.00,39.4%
Top 25 List Overall,Cost,2022,All,All Payers ,13.0,61958200201.0,Descovy,"160,570","26,307","$379,457,610",$65.67,36,EA,$0.00,$0.00,$25.00,59.7%
Top 25 List Overall,Cost,2022,All,All Payers ,14.0,310135030.0,Tagrisso,"22,223","2,981","$367,247,177",$534.89,31,EA,$20.00,$0.29,$150.00,24.5%
Top 25 List Overall,Cost,2022,All,All Payers ,15.0,169413013.0,Ozempic (1 MG/DOSE),"297,925","67,688","$345,567,144",$286.39,4,ML,$9.85,$0.00,$35.00,36.9%
Top 25 List Overall,Cost,2022,All,All Payers ,16.0,88221905.0,Lantus SoloStar,"648,248","166,142","$330,610,042",$26.58,19,ML,$2.67,$0.00,$25.00,35.9%
Top 25 List Overall,Cost,2022,All,All Payers ,17.0,3089321.0,Eliquis,"431,288","93,540","$327,942,339",$9.04,84,EA,$20.00,$1.33,$60.00,19.4%
Top 25 List Overall,Cost,2022,All,All Payers ,18.0,55513013760.0,Otezla,"78,443","13,411","$327,420,799",$66.69,63,EA,$20.00,$0.00,$150.00,25.6%
Top 25 List Overall,Cost,2022,All,All Payers ,19.0,2143380.0,Trulicity,"285,112","71,616","$317,777,895",$438.69,3,ML,$0.62,$0.00,$25.00,48.5%
Top 25 List Overall,Cost,2022,All,All Payers ,20.0,50458057930.0,Xarelto,"360,092","84,374","$314,288,090",$17.09,51,EA,$20.00,$0.91,$60.44,22.5%
Top 25 List Overall,Cost,2022,All,All Payers ,21.0,61958190101.0,Genvoya,"58,082","9,020","$291,709,326",$111.85,45,EA,$11.25,$0.00,$30.00,34.9%
Top 25 List Overall,Cost,2022,All,All Payers ,22.0,310621030.0,Farxiga,"338,383","77,102","$291,560,752",$18.14,48,EA,$4.00,$0.00,$35.00,28.3%
Top 25 List Overall,Cost,2022,All,All Payers ,23.0,49702023113.0,Triumeq,"67,479","9,491","$289,081,849",$107.40,40,EA,$2.67,$0.00,$26.61,39.6%
Top 25 List Overall,Cost,2022,All,All Payers ,24.0,50458056401.0,Invega Sustenna,"86,217","12,642","$267,343,739","$2,023.79",2,ML,$0.00,$0.00,$0.00,77.7%
Top 25 List Overall,Cost,2022,All,All Payers ,25.0,24591401.0,Dupixent,"73,471","9,748","$254,131,191",$818.17,4,ML,$27.06,$0.00,$237.03,26.8%
