TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Freq,2021,Brand,Medi-Cal,20.0,99073013001.0,FreeStyle Lancets,"22,940","11,596","$360,176",$0.13,120,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medi-Cal,21.0,56151146004.0,True Metrix Blood Glucose Test,"22,260","8,993","$1,388,722",$0.69,90,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medi-Cal,22.0,56151014401.0,TRUEplus Lancets 30G,"20,554","8,562","$318,120",$0.14,114,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medi-Cal,23.0,99073070822.0,FreeStyle Lite Test,"19,531","7,192","$3,339,281",$1.56,109,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medi-Cal,24.0,904645780.0,DOK,"19,210","7,789","$239,721",$0.20,62,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medi-Cal,25.0,65757030001.0,Vivitrol,"18,834","5,075","$26,553,681","$1,394.11",1,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Brand,Medicare,1.0,3089421.0,Eliquis,"830,675","177,609","$667,398,624",$8.48,95,EA,$37.00,$4.00,$77.22,7.5%
Top 25 Payer,Freq,2021,Brand,Medicare,2.0,53885027210.0,OneTouch Verio,"474,950","209,115","$18,049,008",$0.19,203,EA,$0.00,$0.00,$0.00,96.6%
Top 25 Payer,Freq,2021,Brand,Medicare,3.0,54429731.0,Furosemide,"383,033","145,263","$3,690,924",$0.11,85,EA,$1.00,$0.00,$3.00,31.5%
Top 25 Payer,Freq,2021,Brand,Medicare,4.0,3089321.0,Eliquis,"356,445","73,456","$255,160,095",$8.49,84,EA,$26.67,$2.67,$68.93,11.1%
Top 25 Payer,Freq,2021,Brand,Medicare,5.0,52937000120.0,Vascepa,"323,025","62,027","$142,229,398",$3.00,147,EA,$2.00,$0.67,$4.00,15.7%
Top 25 Payer,Freq,2021,Brand,Medicare,6.0,173068220.0,Ventolin HFA,"289,802","106,348","$20,993,737",$3.32,22,GM,$4.00,$1.30,$12.20,12.8%
Top 25 Payer,Freq,2021,Brand,Medicare,7.0,6027731.0,Januvia,"254,108","61,693","$242,875,082",$16.76,57,EA,$3.64,$1.33,$40.00,8.5%
Top 25 Payer,Freq,2021,Brand,Medicare,8.0,54429931.0,Furosemide,"252,124","90,861","$2,471,743",$0.11,93,EA,$0.65,$0.00,$2.44,35.3%
Top 25 Payer,Freq,2021,Brand,Medicare,9.0,49281012165.0,Fluzone High-Dose Quadrivalent,"235,007","233,942","$15,708,309",$91.07,1,ML,$0.00,$0.00,$65.00,63.9%
Top 25 Payer,Freq,2021,Brand,Medicare,10.0,50458057930.0,Xarelto,"232,568","56,166","$208,424,331",$16.55,54,EA,$35.33,$3.07,$79.51,6.6%
Top 25 Payer,Freq,2021,Brand,Medicare,11.0,23916360.0,Restasis,"200,413","60,399","$183,548,886",$10.58,87,EA,$4.00,$1.33,$40.00,12.4%
Top 25 Payer,Freq,2021,Brand,Medicare,12.0,53885001110.0,OneTouch Delica Plus Lancet30G,"190,016","107,470","$2,518,783",$0.07,185,EA,$0.00,$0.00,$0.00,97.7%
Top 25 Payer,Freq,2021,Brand,Medicare,13.0,597036055.0,Pradaxa,"177,033","52,200","$114,766,046",$4.47,145,EA,$31.33,$10.00,$39.17,2.1%
Top 25 Payer,Freq,2021,Brand,Medicare,14.0,597015330.0,Jardiance,"174,049","47,449","$168,998,090",$18.30,53,EA,$4.03,$1.33,$47.00,10.3%
Top 25 Payer,Freq,2021,Brand,Medicare,15.0,597010061.0,Spiriva Respimat,"173,804","46,615","$94,499,764",$86.30,6,GM,$20.89,$4.00,$47.00,5.6%
Top 25 Payer,Freq,2021,Brand,Medicare,16.0,186037020.0,Symbicort,"157,940","44,151","$84,483,470",$37.68,14,GM,$9.20,$1.30,$47.00,9.8%
Top 25 Payer,Freq,2021,Brand,Medicare,17.0,597014030.0,Tradjenta,"155,861","33,061","$124,957,363",$16.76,48,EA,$2.00,$1.03,$20.00,13.4%
Top 25 Payer,Freq,2021,Brand,Medicare,18.0,70461012103.0,Fluad Quadrivalent,"151,991","151,283","$9,602,961",$113.22,1,ML,$0.00,$0.00,$55.00,65.6%
Top 25 Payer,Freq,2021,Brand,Medicare,19.0,64764017530.0,Dexilant,"151,660","28,512","$67,604,564",$10.75,41,EA,$2.91,$1.09,$16.67,14.1%
Top 25 Payer,Freq,2021,Brand,Medicare,20.0,23320503.0,Lumigan,"150,142","35,788","$54,878,392",$86.81,4,ML,$20.00,$2.83,$47.00,7.8%
Top 25 Payer,Freq,2021,Brand,Medicare,21.0,597015230.0,Jardiance,"145,835","41,104","$136,382,049",$18.67,50,EA,$4.00,$1.33,$45.00,11.3%
Top 25 Payer,Freq,2021,Brand,Medicare,22.0,69238183107.0,Levothyroxine Sodium,"142,345","39,490","$3,069,336",$0.30,72,EA,$0.43,$0.00,$3.33,41.5%
Top 25 Payer,Freq,2021,Brand,Medicare,23.0,47781030301.0,Nitrofurantoin Monohyd Macro,"136,122","100,638","$3,218,648",$1.50,16,EA,$6.14,$1.30,$13.59,9.9%
Top 25 Payer,Freq,2021,Brand,Medicare,24.0,99073070827.0,FreeStyle Lite Test,"130,301","45,404","$22,750,344",$1.32,132,EA,$0.00,$0.00,$0.00,99.7%
Top 25 Payer,Freq,2021,Brand,Medicare,25.0,173088710.0,Trelegy Ellipta,"127,286","29,201","$101,137,414",$10.28,77,EA,$20.00,$3.33,$64.36,10.0%
Top 25 Payer,Freq,2021,Generic,Commercial,1.0,59267100001.0,Pfizer-BioNTech COVID-19 Vacc,"1,742,614","1,098,970","$63,959,787",$104.13,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,Generic,Commercial,2.0,59267100002.0,Pfizer-BioNTech COVID-19 Vacc,"1,572,063","1,033,793","$56,575,813",$99.21,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,Generic,Commercial,3.0,80777027399.0,Moderna COVID-19 Vaccine,"1,087,080","698,764","$36,834,266",$67.64,1,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,Generic,Commercial,4.0,80777027398.0,Moderna COVID-19 Vaccine,"579,186","482,958","$22,589,419",$91.17,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,Generic,Commercial,5.0,406012301.0,HYDROcodone-Acetaminophen,"499,002","300,245","$4,877,887",$0.30,33,EA,$6.80,$5.00,$7.88,2.3%
Top 25 Payer,Freq,2021,Generic,Commercial,6.0,65162035109.0,Sildenafil Citrate,"461,231","143,980","$4,312,283",$0.24,38,EA,$4.72,$3.84,$5.00,1.1%
Top 25 Payer,Freq,2021,Generic,Commercial,7.0,68180098003.0,Lisinopril,"407,825","119,775","$3,245,017",$0.11,75,EA,$3.33,$1.42,$3.89,3.5%
Top 25 Payer,Freq,2021,Generic,Commercial,8.0,60505082901.0,Fluticasone Propionate,"386,587","196,491","$5,328,007",$0.68,20,GM,$6.28,$5.00,$10.00,2.5%
Top 25 Payer,Freq,2021,Generic,Commercial,9.0,51224000750.0,metFORMIN HCl ER,"375,882","142,866","$3,541,182",$0.04,262,EA,$2.78,$2.22,$3.89,1.8%
Top 25 Payer,Freq,2021,Generic,Commercial,10.0,80777027310.0,Moderna COVID-19 Vaccine,"374,591","252,861","$12,510,476",$71.39,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,Generic,Commercial,11.0,68180098103.0,Lisinopril,"354,261","99,087","$2,848,513",$0.11,76,EA,$3.39,$1.67,$3.89,3.6%
Top 25 Payer,Freq,2021,Generic,Commercial,12.0,60505257909.0,Atorvastatin Calcium,"352,476","81,716","$3,287,631",$0.20,46,EA,$0.00,$0.00,$2.51,65.9%
Top 25 Payer,Freq,2021,Generic,Commercial,13.0,70377002813.0,Atorvastatin Calcium,"351,514","134,416","$4,147,899",$0.12,101,EA,$3.33,$0.00,$3.89,28.4%
Top 25 Payer,Freq,2021,Generic,Commercial,14.0,254100752.0,Albuterol Sulfate HFA,"350,331","260,094","$6,883,611",$2.28,9,GM,$10.00,$5.00,$15.00,1.3%
Top 25 Payer,Freq,2021,Generic,Commercial,15.0,62175061743.0,Pantoprazole Sodium,"340,275","114,583","$3,724,723",$0.18,62,EA,$5.00,$2.61,$8.00,3.0%
Top 25 Payer,Freq,2021,Generic,Commercial,16.0,70377002913.0,Atorvastatin Calcium,"323,226","122,504","$3,819,829",$0.12,101,EA,$3.33,$0.00,$3.89,31.8%
Top 25 Payer,Freq,2021,Generic,Commercial,17.0,29300012810.0,hydroCHLOROthiazide,"320,476","119,930","$2,689,078",$0.11,77,EA,$3.33,$2.33,$3.89,2.3%
Top 25 Payer,Freq,2021,Generic,Commercial,18.0,60505257809.0,Atorvastatin Calcium,"294,048","66,896","$2,023,470",$0.15,45,EA,$0.00,$0.00,$1.75,64.3%
Top 25 Payer,Freq,2021,Generic,Commercial,19.0,781729685.0,Albuterol Sulfate HFA,"293,303","234,729","$5,726,679",$2.43,8,GM,$10.00,$5.00,$10.00,2.7%
Top 25 Payer,Freq,2021,Generic,Commercial,20.0,406012501.0,HYDROcodone-Acetaminophen,"280,519","64,212","$4,936,590",$0.20,86,EA,$7.00,$5.00,$10.00,2.8%
Top 25 Payer,Freq,2021,Generic,Commercial,21.0,70010006501.0,metFORMIN HCl,"269,479","97,583","$3,061,714",$0.06,192,EA,$3.89,$3.33,$3.89,2.3%
Top 25 Payer,Freq,2021,Generic,Commercial,22.0,29300039710.0,amLODIPine Besylate,"267,403","119,964","$3,155,162",$0.11,105,EA,$3.89,$3.33,$3.89,2.7%
Top 25 Payer,Freq,2021,Generic,Commercial,23.0,60505258009.0,Atorvastatin Calcium,"254,365","59,122","$2,689,620",$0.23,45,EA,$3.43,$2.79,$7.50,5.9%
Top 25 Payer,Freq,2021,Generic,Commercial,24.0,65162083366.0,Diclofenac Sodium,"248,189","179,007","$7,158,282",$0.16,179,GM,$10.00,$5.00,$10.84,2.6%
Top 25 Payer,Freq,2021,Generic,Commercial,25.0,71093014706.0,amLODIPine Besylate,"244,669","51,545","$716,417",$0.06,47,EA,$1.14,$0.45,$2.63,3.5%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,1.0,59267100001.0,Pfizer-BioNTech COVID-19 Vacc,"1,813,749","1,073,992","$67,114,432",$122.78,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,2.0,80777027310.0,Moderna COVID-19 Vaccine,"515,215","335,397","$19,058,870",$80.02,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,3.0,80777027315.0,Moderna COVID-19 Vaccine,"285,013","218,337","$11,262,160",$87.71,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,4.0,59267100002.0,Pfizer-BioNTech COVID-19 Vacc,"81,547","61,648",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,5.0,59267105501.0,Pfizer COVID-19 Vac-TriS 5-11y,"81,445","55,631","$2,904,400",$175.34,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,6.0,59676058005.0,Janssen COVID-19 Vaccine,"57,578","55,181","$2,177,992",$74.96,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,7.0,904675180.0,Aspirin Low Dose,"53,794","17,898","$679,087",$0.24,52,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,8.0,64380080807.0,Ibuprofen,"51,633","43,038","$680,466",$0.34,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,9.0,536408501.0,Prenatal Vitamins,"44,739","27,746","$652,157",$0.21,71,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,10.0,45802065087.0,Loratadine,"41,069","13,580","$580,464",$0.36,40,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,11.0,80777027399.0,Moderna COVID-19 Vaccine,"40,843","31,449",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,12.0,69315013710.0,Benztropine Mesylate,"36,591","6,831","$578,804",$0.32,50,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,13.0,603243821.0,Benztropine Mesylate,"35,736","7,827","$558,646",$0.30,53,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,14.0,33342007007.0,OLANZapine,"35,235","10,329","$574,606",$0.42,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,15.0,16729014701.0,QUEtiapine Fumarate,"34,994","9,598","$492,299",$0.25,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,16.0,64380080707.0,Ibuprofen,"31,611","24,792","$438,150",$0.36,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,17.0,43547034206.0,risperiDONE,"31,460","7,843","$455,416",$0.31,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,18.0,31722054501.0,Lithium Carbonate,"30,423","6,573","$480,080",$0.19,85,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,19.0,16729014501.0,QUEtiapine Fumarate,"30,097","9,356","$389,332",$0.21,63,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,20.0,65862001705.0,Amoxicillin,"29,720","25,165","$374,459",$0.50,25,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,21.0,43547034106.0,risperiDONE,"29,310","7,935","$418,802",$0.26,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,22.0,43598096630.0,ARIPiprazole,"28,945","8,907","$480,267",$0.48,35,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,23.0,16729014601.0,QUEtiapine Fumarate,"28,849","9,096","$394,641",$0.23,59,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,24.0,80777027398.0,Moderna COVID-19 Vaccine,"28,305","21,420",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medi-Cal,25.0,66993001968.0,Albuterol Sulfate HFA,"28,261","18,134","$1,381,494",$2.48,20,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,Generic,Medicare,1.0,67877019805.0,amLODIPine Besylate,"529,115","160,067","$3,453,687",$0.10,67,EA,$0.43,$0.00,$1.04,41.2%
Top 25 Payer,Freq,2021,Generic,Medicare,2.0,68180098103.0,Lisinopril,"512,821","164,801","$5,108,159",$0.10,96,EA,$0.00,$0.00,$1.85,50.5%
Top 25 Payer,Freq,2021,Generic,Medicare,3.0,68180098003.0,Lisinopril,"496,592","164,016","$4,422,503",$0.10,90,EA,$0.04,$0.00,$1.67,49.7%
Top 25 Payer,Freq,2021,Generic,Medicare,4.0,60505258009.0,Atorvastatin Calcium,"484,129","169,042","$9,179,188",$0.24,80,EA,$0.00,$0.00,$1.35,52.9%
Top 25 Payer,Freq,2021,Generic,Medicare,5.0,61314054701.0,Latanoprost,"480,386","150,303","$11,109,376",$4.14,6,ML,$3.33,$0.43,$6.67,21.2%
Top 25 Payer,Freq,2021,Generic,Medicare,6.0,60505257909.0,Atorvastatin Calcium,"477,870","167,474","$7,731,582",$0.20,82,EA,$0.00,$0.00,$1.30,55.8%
Top 25 Payer,Freq,2021,Generic,Medicare,7.0,70377002913.0,Atorvastatin Calcium,"468,405","164,462","$5,429,615",$0.12,99,EA,$1.23,$0.00,$3.33,40.6%
Top 25 Payer,Freq,2021,Generic,Medicare,8.0,60505082901.0,Fluticasone Propionate,"462,670","174,190","$7,474,582",$0.75,21,GM,$3.70,$0.65,$9.35,16.4%
Top 25 Payer,Freq,2021,Generic,Medicare,9.0,71093014706.0,amLODIPine Besylate,"448,552","148,796","$3,218,173",$0.08,86,EA,$0.00,$0.00,$0.94,52.3%
Top 25 Payer,Freq,2021,Generic,Medicare,10.0,65862020299.0,Losartan Potassium,"447,865","149,234","$5,626,404",$0.13,95,EA,$0.43,$0.00,$3.00,40.4%
Top 25 Payer,Freq,2021,Generic,Medicare,11.0,62175061743.0,Pantoprazole Sodium,"442,281","159,123","$7,587,179",$0.21,81,EA,$2.50,$0.43,$5.00,16.9%
Top 25 Payer,Freq,2021,Generic,Medicare,12.0,16729018317.0,hydroCHLOROthiazide,"429,212","126,277","$1,332,782",$0.04,74,EA,$0.04,$0.00,$0.75,49.5%
Top 25 Payer,Freq,2021,Generic,Medicare,13.0,65862020399.0,Losartan Potassium,"419,834","134,372","$5,217,683",$0.16,77,EA,$0.43,$0.00,$2.79,42.5%
Top 25 Payer,Freq,2021,Generic,Medicare,14.0,59762033302.0,Latanoprost,"416,848","105,380","$9,863,713",$4.78,5,ML,$1.31,$0.00,$5.00,29.5%
Top 25 Payer,Freq,2021,Generic,Medicare,15.0,781286810.0,Omeprazole,"406,940","168,667","$5,474,263",$0.18,75,EA,$0.88,$0.00,$3.00,28.5%
Top 25 Payer,Freq,2021,Generic,Medicare,16.0,60505257809.0,Atorvastatin Calcium,"393,880","133,968","$4,783,202",$0.15,80,EA,$0.00,$0.00,$1.23,55.7%
Top 25 Payer,Freq,2021,Generic,Medicare,17.0,60505258008.0,Atorvastatin Calcium,"387,880","95,345","$5,570,893",$0.26,56,EA,$0.16,$0.00,$1.30,48.6%
Top 25 Payer,Freq,2021,Generic,Medicare,18.0,70377002813.0,Atorvastatin Calcium,"385,081","135,460","$4,475,594",$0.12,99,EA,$1.23,$0.00,$3.33,40.7%
Top 25 Payer,Freq,2021,Generic,Medicare,19.0,54327099.0,Fluticasone Propionate,"383,833","166,045","$7,195,731",$0.70,27,GM,$1.85,$0.43,$5.00,18.6%
Top 25 Payer,Freq,2021,Generic,Medicare,20.0,64980034214.0,Alendronate Sodium,"383,736","135,387","$3,993,790",$0.96,11,EA,$0.96,$0.00,$3.00,37.0%
Top 25 Payer,Freq,2021,Generic,Medicare,21.0,68382013201.0,Tamsulosin HCl,"383,293","141,481","$7,590,274",$0.19,102,EA,$3.33,$0.78,$5.48,13.2%
Top 25 Payer,Freq,2021,Generic,Medicare,22.0,57237001405.0,Tamsulosin HCl,"382,618","125,383","$6,935,166",$0.20,90,EA,$1.90,$0.43,$4.04,20.4%
Top 25 Payer,Freq,2021,Generic,Medicare,23.0,378001805.0,Metoprolol Tartrate,"379,662","137,382","$3,166,952",$0.07,122,EA,$0.43,$0.00,$2.22,45.2%
Top 25 Payer,Freq,2021,Generic,Medicare,24.0,406012301.0,HYDROcodone-Acetaminophen,"371,969","161,801","$4,913,391",$0.29,45,EA,$1.30,$0.66,$3.98,5.3%
Top 25 Payer,Freq,2021,Generic,Medicare,25.0,29300039710.0,amLODIPine Besylate,"368,856","152,369","$3,977,759",$0.11,100,EA,$1.30,$0.00,$3.33,33.2%
Top 25 Payer,Freq,2021,All,Commercial,1.0,59267100001.0,Pfizer-BioNTech COVID-19 Vacc,"1,742,614","1,098,970","$63,959,787",$104.13,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,All,Commercial,2.0,59267100002.0,Pfizer-BioNTech COVID-19 Vacc,"1,572,063","1,033,793","$56,575,813",$99.21,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,All,Commercial,3.0,80777027399.0,Moderna COVID-19 Vaccine,"1,087,080","698,764","$36,834,266",$67.64,1,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,All,Commercial,4.0,80777027398.0,Moderna COVID-19 Vaccine,"579,186","482,958","$22,589,419",$91.17,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,All,Commercial,5.0,53885027210.0,OneTouch Verio,"538,032","283,783","$20,182,746",$0.17,214,EA,$1.09,$0.00,$2.18,44.7%
Top 25 Payer,Freq,2021,All,Commercial,6.0,406012301.0,HYDROcodone-Acetaminophen,"499,002","300,245","$4,877,887",$0.30,33,EA,$6.80,$5.00,$7.88,2.3%
Top 25 Payer,Freq,2021,All,Commercial,7.0,65162035109.0,Sildenafil Citrate,"461,231","143,980","$4,312,283",$0.24,38,EA,$4.72,$3.84,$5.00,1.1%
Top 25 Payer,Freq,2021,All,Commercial,8.0,68180098003.0,Lisinopril,"407,825","119,775","$3,245,017",$0.11,75,EA,$3.33,$1.42,$3.89,3.5%
Top 25 Payer,Freq,2021,All,Commercial,9.0,60505082901.0,Fluticasone Propionate,"386,587","196,491","$5,328,007",$0.68,20,GM,$6.28,$5.00,$10.00,2.5%
Top 25 Payer,Freq,2021,All,Commercial,10.0,51224000750.0,metFORMIN HCl ER,"375,882","142,866","$3,541,182",$0.04,262,EA,$2.78,$2.22,$3.89,1.8%
Top 25 Payer,Freq,2021,All,Commercial,11.0,80777027310.0,Moderna COVID-19 Vaccine,"374,591","252,861","$12,510,476",$71.39,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2021,All,Commercial,12.0,68180098103.0,Lisinopril,"354,261","99,087","$2,848,513",$0.11,76,EA,$3.39,$1.67,$3.89,3.6%
Top 25 Payer,Freq,2021,All,Commercial,13.0,60505257909.0,Atorvastatin Calcium,"352,476","81,716","$3,287,631",$0.20,46,EA,$0.00,$0.00,$2.51,65.9%
Top 25 Payer,Freq,2021,All,Commercial,14.0,70377002813.0,Atorvastatin Calcium,"351,514","134,416","$4,147,899",$0.12,101,EA,$3.33,$0.00,$3.89,28.4%
Top 25 Payer,Freq,2021,All,Commercial,15.0,254100752.0,Albuterol Sulfate HFA,"350,331","260,094","$6,883,611",$2.28,9,GM,$10.00,$5.00,$15.00,1.3%
Top 25 Payer,Freq,2021,All,Commercial,16.0,62175061743.0,Pantoprazole Sodium,"340,275","114,583","$3,724,723",$0.18,62,EA,$5.00,$2.61,$8.00,3.0%
Top 25 Payer,Freq,2021,All,Commercial,17.0,70377002913.0,Atorvastatin Calcium,"323,226","122,504","$3,819,829",$0.12,101,EA,$3.33,$0.00,$3.89,31.8%
Top 25 Payer,Freq,2021,All,Commercial,18.0,29300012810.0,hydroCHLOROthiazide,"320,476","119,930","$2,689,078",$0.11,77,EA,$3.33,$2.33,$3.89,2.3%
Top 25 Payer,Freq,2021,All,Commercial,19.0,60505257809.0,Atorvastatin Calcium,"294,048","66,896","$2,023,470",$0.15,45,EA,$0.00,$0.00,$1.75,64.3%
Top 25 Payer,Freq,2021,All,Commercial,20.0,781729685.0,Albuterol Sulfate HFA,"293,303","234,729","$5,726,679",$2.43,8,GM,$10.00,$5.00,$10.00,2.7%
Top 25 Payer,Freq,2021,All,Commercial,21.0,49281042150.0,Fluzone Quadrivalent,"282,843","280,060","$8,678,424",$56.24,1,ML,$0.00,$0.00,$0.00,99.3%
Top 25 Payer,Freq,2021,All,Commercial,22.0,406012501.0,HYDROcodone-Acetaminophen,"280,519","64,212","$4,936,590",$0.20,86,EA,$7.00,$5.00,$10.00,2.8%
Top 25 Payer,Freq,2021,All,Commercial,23.0,70010006501.0,metFORMIN HCl,"269,479","97,583","$3,061,714",$0.06,192,EA,$3.89,$3.33,$3.89,2.3%
Top 25 Payer,Freq,2021,All,Commercial,24.0,29300039710.0,amLODIPine Besylate,"267,403","119,964","$3,155,162",$0.11,105,EA,$3.89,$3.33,$3.89,2.7%
Top 25 Payer,Freq,2021,All,Commercial,25.0,60505258009.0,Atorvastatin Calcium,"254,365","59,122","$2,689,620",$0.23,45,EA,$3.43,$2.79,$7.50,5.9%
Top 25 Payer,Freq,2021,All,Medi-Cal,1.0,59267100001.0,Pfizer-BioNTech COVID-19 Vacc,"1,813,749","1,073,992","$67,114,432",$122.78,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,2.0,80777027310.0,Moderna COVID-19 Vaccine,"515,215","335,397","$19,058,870",$80.02,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,3.0,80777027315.0,Moderna COVID-19 Vaccine,"285,013","218,337","$11,262,160",$87.71,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,4.0,12496120803.0,Suboxone,"134,815","21,581","$54,137,751",$8.90,45,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,5.0,61958250101.0,Biktarvy,"108,147","16,007","$419,404,370",$109.01,36,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,6.0,69547035302.0,Narcan,"81,889","65,055","$10,956,358",$63.80,2,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,7.0,59267100002.0,Pfizer-BioNTech COVID-19 Vacc,"81,547","61,648",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,8.0,59267105501.0,Pfizer COVID-19 Vac-TriS 5-11y,"81,445","55,631","$2,904,400",$175.34,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,9.0,904759080.0,FeroSul,"61,347","27,395","$760,241",$0.18,68,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,10.0,59676058005.0,Janssen COVID-19 Vaccine,"57,578","55,181","$2,177,992",$74.96,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,11.0,904675180.0,Aspirin Low Dose,"53,794","17,898","$679,087",$0.24,52,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,12.0,64380080807.0,Ibuprofen,"51,633","43,038","$680,466",$0.34,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,13.0,50458056401.0,Invega Sustenna,"48,205","7,263","$139,712,047","$1,931.43",2,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,14.0,88222033.0,Lantus,"45,591","11,567","$21,471,492",$27.81,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,15.0,63402030430.0,Latuda,"45,536","12,100","$66,781,329",$43.15,34,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,16.0,536408501.0,Prenatal Vitamins,"44,739","27,746","$652,157",$0.21,71,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,17.0,61958200201.0,Descovy,"43,127","7,932","$96,543,219",$63.09,35,EA,$0.00,$0.00,$0.00,100.0%
