TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 List Overall,Freq,2022,Biologic,All Payers ,25.0,78063941.0,Cosentyx Sensoready (300 MG),"80,187","11,129","$439,388,453","$2,516.11",2,ML,$25.00,$1.00,$159.80,22.1%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,1.0,49502039475.0,Insulin Glargine-yfgn,"56,586","17,070","$7,091,108",$10.32,12,ML,$0.00,$0.00,$0.00,83.2%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,2.0,49502025175.0,Semglee (yfgn),"11,245","4,012","$4,569,979",$23.94,17,ML,$0.00,$0.00,$0.31,62.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,3.0,61314031810.0,Zarxio,"8,653","3,221","$10,420,400",$335.27,4,ML,$20.00,$0.68,$50.00,24.6%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,4.0,49502039380.0,Insulin Glargine-yfgn,"8,464","3,660","$1,234,843",$10.30,14,ML,$0.00,$0.00,$0.00,88.7%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,5.0,69130810.0,Retacrit,"8,300","2,406","$3,298,493",$113.66,3,ML,$1.35,$0.00,$51.38,39.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,6.0,69029110.0,Nivestym,"6,509","2,273","$5,637,236",$235.81,4,ML,$20.00,$1.35,$53.56,24.5%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,7.0,61314032610.0,Zarxio,"6,324","2,364","$11,062,478",$306.90,6,ML,$20.00,$0.05,$35.00,24.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,8.0,69029210.0,Nivestym,"4,452","1,607","$5,017,916",$197.97,6,ML,$20.00,$0.00,$38.21,25.1%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,9.0,69131110.0,Retacrit,"2,984",975,"$1,809,312",$225.66,3,ML,$1.35,$0.00,$80.22,39.6%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,10.0,61314031801.0,Zarxio,"2,765","1,277","$4,590,676",$499.69,3,ML,$1.35,$0.00,$100.00,42.8%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,11.0,67457083306.0,Fulphila,"2,640",820,"$9,895,230","$5,555.06",1,ML,$0.00,$0.00,$10.00,63.0%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,12.0,61314032601.0,Zarxio,"1,970",924,"$5,432,306",$498.50,6,ML,$0.75,$0.00,$50.00,48.2%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,13.0,69130904.0,Retacrit,"1,883",486,"$2,477,039",$448.74,3,ML,$4.00,$0.00,$100.00,36.8%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,14.0,69080901.0,Inflectra,"1,762",386,"$9,301,755",$921.42,6,EA,$0.00,$0.00,$1.29,69.7%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,15.0,49502025080.0,Semglee (yfgn),"1,192",526,"$465,795",$25.25,15,ML,$0.00,$0.00,$0.05,73.6%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,16.0,61314086601.0,Ziextenzo,"1,030",297,"$4,370,078","$6,108.58",1,ML,$0.00,$0.00,$50.00,52.2%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,17.0,69029101.0,Nivestym,"1,018",494,"$1,015,419",$310.15,3,ML,$10.00,$0.00,$30.00,37.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,18.0,69130710.0,Retacrit,993,306,"$203,047",$46.16,4,ML,$0.00,$0.00,$22.00,52.3%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,19.0,69029201.0,Nivestym,920,509,"$1,262,113",$254.07,5,ML,$15.00,$0.00,$30.00,34.6%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,20.0,70114010101.0,Udenyca,711,221,"$3,358,771","$6,717.54",1,ML,$0.00,$0.00,$110.00,57.5%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,21.0,69031501.0,Zirabev,586,140,"$2,914,905",$159.49,31,ML,$0.00,$0.00,$272.45,51.4%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,22.0,78206016201.0,Renflexis,574,127,"$2,214,586",$758.42,5,EA,$0.00,$0.00,$2.30,66.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,23.0,55513020701.0,Mvasi,461,97,"$3,262,897",$182.16,39,ML,$0.00,$0.00,$0.34,64.9%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,24.0,63459010310.0,Truxima,445,138,"$3,391,422",$87.30,87,ML,$1.35,$0.00,$376.42,29.7%
Top 25 List Overall,Freq,2022,Biosimilar,All Payers ,25.0,55513020601.0,Mvasi,359,87,"$1,773,110",$179.61,27,ML,$0.00,$0.00,$2.68,59.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,1.0,3089421.0,Eliquis,"1,258,801","270,634","$1,041,478,893",$8.97,92,EA,$24.68,$1.33,$66.67,20.0%
Top 25 List Overall,Freq,2022,Brand,All Payers ,2.0,53885027210.0,OneTouch Verio,"1,177,312","560,996","$56,665,904",$0.24,202,EA,$0.00,$0.00,$1.26,70.3%
Top 25 List Overall,Freq,2022,Brand,All Payers ,3.0,82607066026.0,Flowflex COVID-19 Ag Home Test,"1,155,256","694,215","$80,783,906",$11.87,6,EA,$0.00,$0.00,$0.00,99.9%
Top 25 List Overall,Freq,2022,Brand,All Payers ,4.0,70461032203.0,Flucelvax Quadrivalent,"599,052","591,789","$24,403,540",$76.50,1,ML,$0.00,$0.00,$0.00,98.9%
Top 25 List Overall,Freq,2022,Brand,All Payers ,5.0,597015330.0,Jardiance,"596,194","147,356","$534,584,614",$18.36,49,EA,$3.28,$0.00,$30.00,33.3%
Top 25 List Overall,Freq,2022,Brand,All Payers ,6.0,54429731.0,Furosemide,"540,749","203,098","$5,471,688",$0.12,83,EA,$0.45,$0.00,$3.33,45.0%
Top 25 List Overall,Freq,2022,Brand,All Payers ,7.0,53885001110.0,OneTouch Delica Plus Lancet30G,"502,626","300,219","$7,748,189",$0.08,188,EA,$0.00,$0.00,$0.67,68.6%
Top 25 List Overall,Freq,2022,Brand,All Payers ,8.0,6027731.0,Januvia,"463,012","106,045","$410,841,721",$17.28,51,EA,$1.33,$0.00,$25.00,34.6%
Top 25 List Overall,Freq,2022,Brand,All Payers ,9.0,99073070827.0,FreeStyle Lite Test,"437,805","156,779","$77,821,605",$1.43,124,EA,$0.00,$0.00,$0.00,96.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,10.0,597015230.0,Jardiance,"437,495","121,393","$391,727,938",$18.87,47,EA,$1.33,$0.00,$30.00,39.4%
Top 25 List Overall,Freq,2022,Brand,All Payers ,11.0,3089321.0,Eliquis,"431,288","93,540","$327,942,339",$9.04,84,EA,$20.00,$1.33,$60.00,19.4%
Top 25 List Overall,Freq,2022,Brand,All Payers ,12.0,904759080.0,FeroSul,"427,066","169,778","$5,090,377",$0.19,64,EA,$0.00,$0.00,$0.00,97.2%
Top 25 List Overall,Freq,2022,Brand,All Payers ,13.0,69108530.0,Paxlovid (300/100),"410,038","399,293","$4,794,732",$0.38,30,EA,$0.00,$0.00,$0.00,97.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,14.0,8290320550.0,BD Pen Needle Nano 2nd Gen,"401,686","163,073","$26,093,931",$0.45,145,EA,$1.33,$0.00,$5.00,41.9%
Top 25 List Overall,Freq,2022,Brand,All Payers ,15.0,47781030301.0,Nitrofurantoin Monohyd Macro,"394,139","312,898","$6,579,924",$1.19,14,EA,$1.58,$0.00,$7.72,42.0%
Top 25 List Overall,Freq,2022,Brand,All Payers ,16.0,169413212.0,Ozempic (0.25 or 0.5 MG/DOSE),"389,933","117,482","$424,886,912",$568.68,2,ML,$2.40,$0.00,$30.00,43.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,17.0,99073013001.0,FreeStyle Lancets,"385,292","175,423","$6,528,773",$0.14,118,EA,$0.00,$0.00,$0.00,91.2%
Top 25 List Overall,Freq,2022,Brand,All Payers ,18.0,11877001140.0,BinaxNOW COVID-19 Ag Home Test,"369,369","279,869","$33,722,024",$13.71,7,EA,$0.00,$0.00,$0.00,99.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,19.0,54429931.0,Furosemide,"360,250","124,701","$3,914,318",$0.12,90,EA,$0.08,$0.00,$2.40,49.8%
Top 25 List Overall,Freq,2022,Brand,All Payers ,20.0,50458057930.0,Xarelto,"360,092","84,374","$314,288,090",$17.09,51,EA,$20.00,$0.91,$60.44,22.5%
Top 25 List Overall,Freq,2022,Brand,All Payers ,21.0,173068220.0,Ventolin HFA,"350,672","144,063","$26,113,660",$3.52,21,GM,$4.00,$0.00,$15.13,25.5%
Top 25 List Overall,Freq,2022,Brand,All Payers ,22.0,52937000120.0,Vascepa,"339,211","66,730","$153,922,183",$3.08,147,EA,$1.33,$0.33,$4.17,22.2%
Top 25 List Overall,Freq,2022,Brand,All Payers ,23.0,310621030.0,Farxiga,"338,383","77,102","$291,560,752",$18.14,48,EA,$4.00,$0.00,$35.00,28.3%
Top 25 List Overall,Freq,2022,Brand,All Payers ,24.0,99073070822.0,FreeStyle Lite Test,"336,682","104,898","$41,348,575",$1.53,80,EA,$0.00,$0.00,$0.00,95.5%
Top 25 List Overall,Freq,2022,Brand,All Payers ,25.0,49281012265.0,Fluzone High-Dose Quadrivalent,"322,351","318,724","$23,230,459",$98.83,1,ML,$0.00,$0.00,$65.00,69.2%
Top 25 List Overall,Freq,2022,Generic,All Payers ,1.0,781729685.0,Albuterol Sulfate HFA,"1,589,543","910,764","$34,010,305",$2.85,8,GM,$7.00,$5.00,$10.00,17.6%
Top 25 List Overall,Freq,2022,Generic,All Payers ,2.0,70700015010.0,Omeprazole,"1,576,494","627,055","$17,297,085",$0.14,77,EA,$1.35,$0.00,$3.50,35.6%
Top 25 List Overall,Freq,2022,Generic,All Payers ,3.0,60505082901.0,Fluticasone Propionate,"1,352,873","620,515","$21,271,668",$0.80,20,GM,$3.19,$0.00,$7.00,38.2%
Top 25 List Overall,Freq,2022,Generic,All Payers ,4.0,66993001968.0,Albuterol Sulfate HFA,"1,352,614","598,400","$66,535,532",$2.40,20,GM,$0.00,$0.00,$3.95,65.2%
Top 25 List Overall,Freq,2022,Generic,All Payers ,5.0,54327099.0,Fluticasone Propionate,"1,278,638","603,972","$19,719,831",$0.76,20,GM,$0.00,$0.00,$3.58,59.7%
Top 25 List Overall,Freq,2022,Generic,All Payers ,6.0,68180098003.0,Lisinopril,"1,139,621","357,040","$10,906,755",$0.12,80,EA,$0.33,$0.00,$3.33,47.3%
Top 25 List Overall,Freq,2022,Generic,All Payers ,7.0,68180098103.0,Lisinopril,"1,098,378","332,569","$11,133,017",$0.12,84,EA,$0.11,$0.00,$2.86,49.3%
Top 25 List Overall,Freq,2022,Generic,All Payers ,8.0,60505257909.0,Atorvastatin Calcium,"1,063,145","308,608","$13,487,649",$0.19,68,EA,$0.00,$0.00,$0.45,70.4%
Top 25 List Overall,Freq,2022,Generic,All Payers ,9.0,29300039710.0,amLODIPine Besylate,"1,034,827","368,297","$11,525,316",$0.11,98,EA,$1.67,$0.00,$3.89,37.1%
Top 25 List Overall,Freq,2022,Generic,All Payers ,10.0,64380080807.0,Ibuprofen,"952,162","686,687","$9,588,682",$0.23,45,EA,$0.00,$0.00,$0.67,68.9%
Top 25 List Overall,Freq,2022,Generic,All Payers ,11.0,60505258009.0,Atorvastatin Calcium,"944,383","283,245","$14,265,613",$0.22,68,EA,$0.00,$0.00,$1.99,57.1%
Top 25 List Overall,Freq,2022,Generic,All Payers ,12.0,406012301.0,HYDROcodone-Acetaminophen,"912,358","485,876","$10,108,806",$0.31,36,EA,$5.00,$0.64,$6.88,16.8%
Top 25 List Overall,Freq,2022,Generic,All Payers ,13.0,16729018317.0,hydroCHLOROthiazide,"899,778","238,315","$5,074,053",$0.09,63,EA,$0.00,$0.00,$0.73,56.1%
Top 25 List Overall,Freq,2022,Generic,All Payers ,14.0,65862020299.0,Losartan Potassium,"857,342","294,092","$10,894,856",$0.13,95,EA,$0.80,$0.00,$3.47,42.9%
Top 25 List Overall,Freq,2022,Generic,All Payers ,15.0,172208380.0,hydroCHLOROthiazide,"847,688","272,070","$7,802,011",$0.11,81,EA,$1.60,$0.00,$3.33,37.1%
Top 25 List Overall,Freq,2022,Generic,All Payers ,16.0,65862001705.0,Amoxicillin,"844,132","681,598","$6,281,488",$0.31,24,EA,$0.00,$0.00,$1.83,54.6%
Top 25 List Overall,Freq,2022,Generic,All Payers ,17.0,65862000899.0,metFORMIN HCl,"840,935","254,733","$7,875,610",$0.07,126,EA,$0.00,$0.00,$0.76,61.7%
Top 25 List Overall,Freq,2022,Generic,All Payers ,18.0,60505257809.0,Atorvastatin Calcium,"836,486","243,903","$9,108,272",$0.16,67,EA,$0.00,$0.00,$0.45,68.4%
Top 25 List Overall,Freq,2022,Generic,All Payers ,19.0,64380080707.0,Ibuprofen,"831,535","499,410","$9,087,270",$0.21,52,EA,$0.00,$0.00,$1.09,63.5%
Top 25 List Overall,Freq,2022,Generic,All Payers ,20.0,67877019810.0,amLODIPine Besylate,"807,674","293,093","$6,268,543",$0.11,68,EA,$0.00,$0.00,$0.98,54.0%
Top 25 List Overall,Freq,2022,Generic,All Payers ,21.0,69097014260.0,Albuterol Sulfate HFA,"804,212","461,730","$27,810,714",$4.51,8,GM,$0.00,$0.00,$10.00,56.3%
Top 25 List Overall,Freq,2022,Generic,All Payers ,22.0,69097052444.0,Diclofenac Sodium,"784,591","343,832","$21,880,213",$0.20,143,GM,$0.00,$0.00,$5.00,53.9%
Top 25 List Overall,Freq,2022,Generic,All Payers ,23.0,68180012202.0,Cephalexin,"783,152","658,759","$7,660,779",$0.38,26,EA,$1.48,$0.00,$5.00,41.4%
Top 25 List Overall,Freq,2022,Generic,All Payers ,24.0,68180097903.0,Lisinopril,"781,549","231,349","$8,894,165",$0.14,80,EA,$0.23,$0.00,$3.33,48.4%
Top 25 List Overall,Freq,2022,Generic,All Payers ,25.0,65162010211.0,Gabapentin,"775,133","241,688","$11,881,329",$0.13,114,EA,$0.45,$0.00,$3.29,45.5%
Top 25 List Overall,Freq,2022,All,All Payers ,1.0,781729685.0,Albuterol Sulfate HFA,"1,589,543","910,764","$34,010,305",$2.85,8,GM,$7.00,$5.00,$10.00,17.6%
Top 25 List Overall,Freq,2022,All,All Payers ,2.0,70700015010.0,Omeprazole,"1,576,494","627,055","$17,297,085",$0.14,77,EA,$1.35,$0.00,$3.50,35.6%
Top 25 List Overall,Freq,2022,All,All Payers ,3.0,60505082901.0,Fluticasone Propionate,"1,352,873","620,515","$21,271,668",$0.80,20,GM,$3.19,$0.00,$7.00,38.2%
Top 25 List Overall,Freq,2022,All,All Payers ,4.0,66993001968.0,Albuterol Sulfate HFA,"1,352,614","598,400","$66,535,532",$2.40,20,GM,$0.00,$0.00,$3.95,65.2%
Top 25 List Overall,Freq,2022,All,All Payers ,5.0,54327099.0,Fluticasone Propionate,"1,278,638","603,972","$19,719,831",$0.76,20,GM,$0.00,$0.00,$3.58,59.7%
Top 25 List Overall,Freq,2022,All,All Payers ,6.0,3089421.0,Eliquis,"1,258,801","270,634","$1,041,478,893",$8.97,92,EA,$24.68,$1.33,$66.67,20.0%
Top 25 List Overall,Freq,2022,All,All Payers ,7.0,53885027210.0,OneTouch Verio,"1,177,312","560,996","$56,665,904",$0.24,202,EA,$0.00,$0.00,$1.26,70.3%
Top 25 List Overall,Freq,2022,All,All Payers ,8.0,82607066026.0,Flowflex COVID-19 Ag Home Test,"1,155,256","694,215","$80,783,906",$11.87,6,EA,$0.00,$0.00,$0.00,99.9%
Top 25 List Overall,Freq,2022,All,All Payers ,9.0,68180098003.0,Lisinopril,"1,139,621","357,040","$10,906,755",$0.12,80,EA,$0.33,$0.00,$3.33,47.3%
Top 25 List Overall,Freq,2022,All,All Payers ,10.0,68180098103.0,Lisinopril,"1,098,378","332,569","$11,133,017",$0.12,84,EA,$0.11,$0.00,$2.86,49.3%
Top 25 List Overall,Freq,2022,All,All Payers ,11.0,60505257909.0,Atorvastatin Calcium,"1,063,145","308,608","$13,487,649",$0.19,68,EA,$0.00,$0.00,$0.45,70.4%
Top 25 List Overall,Freq,2022,All,All Payers ,12.0,29300039710.0,amLODIPine Besylate,"1,034,827","368,297","$11,525,316",$0.11,98,EA,$1.67,$0.00,$3.89,37.1%
Top 25 List Overall,Freq,2022,All,All Payers ,13.0,64380080807.0,Ibuprofen,"952,162","686,687","$9,588,682",$0.23,45,EA,$0.00,$0.00,$0.67,68.9%
Top 25 List Overall,Freq,2022,All,All Payers ,14.0,60505258009.0,Atorvastatin Calcium,"944,383","283,245","$14,265,613",$0.22,68,EA,$0.00,$0.00,$1.99,57.1%
Top 25 List Overall,Freq,2022,All,All Payers ,15.0,406012301.0,HYDROcodone-Acetaminophen,"912,358","485,876","$10,108,806",$0.31,36,EA,$5.00,$0.64,$6.88,16.8%
Top 25 List Overall,Freq,2022,All,All Payers ,16.0,16729018317.0,hydroCHLOROthiazide,"899,778","238,315","$5,074,053",$0.09,63,EA,$0.00,$0.00,$0.73,56.1%
Top 25 List Overall,Freq,2022,All,All Payers ,17.0,65862020299.0,Losartan Potassium,"857,342","294,092","$10,894,856",$0.13,95,EA,$0.80,$0.00,$3.47,42.9%
Top 25 List Overall,Freq,2022,All,All Payers ,18.0,172208380.0,hydroCHLOROthiazide,"847,688","272,070","$7,802,011",$0.11,81,EA,$1.60,$0.00,$3.33,37.1%
Top 25 List Overall,Freq,2022,All,All Payers ,19.0,65862001705.0,Amoxicillin,"844,132","681,598","$6,281,488",$0.31,24,EA,$0.00,$0.00,$1.83,54.6%
Top 25 List Overall,Freq,2022,All,All Payers ,20.0,65862000899.0,metFORMIN HCl,"840,935","254,733","$7,875,610",$0.07,126,EA,$0.00,$0.00,$0.76,61.7%
Top 25 List Overall,Freq,2022,All,All Payers ,21.0,60505257809.0,Atorvastatin Calcium,"836,486","243,903","$9,108,272",$0.16,67,EA,$0.00,$0.00,$0.45,68.4%
Top 25 List Overall,Freq,2022,All,All Payers ,22.0,64380080707.0,Ibuprofen,"831,535","499,410","$9,087,270",$0.21,52,EA,$0.00,$0.00,$1.09,63.5%
Top 25 List Overall,Freq,2022,All,All Payers ,23.0,67877019810.0,amLODIPine Besylate,"807,674","293,093","$6,268,543",$0.11,68,EA,$0.00,$0.00,$0.98,54.0%
Top 25 List Overall,Freq,2022,All,All Payers ,24.0,69097014260.0,Albuterol Sulfate HFA,"804,212","461,730","$27,810,714",$4.51,8,GM,$0.00,$0.00,$10.00,56.3%
Top 25 List Overall,Freq,2022,All,All Payers ,25.0,69097052444.0,Diclofenac Sodium,"784,591","343,832","$21,880,213",$0.20,143,GM,$0.00,$0.00,$5.00,53.9%
