TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,13.0,55513003201.0,Aranesp (Albumin Free),234,55,"$1,276,430","$4,001.35",1,ML,$206.46,$18.73,$420.66,12.7%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,14.0,61755000501.0,Eylea,434,90,"$1,152,325","$31,059.99",0,ML,$206.27,$20.00,$481.91,8.9%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,15.0,2144509.0,Taltz,548,359,"$8,988,546","$5,925.21",3,ML,$200.00,$30.00,$250.00,9.7%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,16.0,49281091501.0,YF-VAX,610,608,"$116,628",$190.85,1,EA,$157.66,$34.50,$182.05,9.5%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,17.0,13533080071.0,Gamunex-C,"1,655",215,"$12,038,420",$12.76,570,ML,$150.00,$0.90,$456.00,16.3%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,18.0,4035009.0,Pegasys,348,99,"$1,315,499",$991.33,4,ML,$150.00,$20.00,$349.83,2.0%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,19.0,67871011104.0,Sucraid,661,154,"$7,413,087",$34.39,326,ML,$150.00,$50.00,$298.45,3.9%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,20.0,74012403.0,Humira-CD/UC/HS Starter,"1,105",819,"$20,177,090","$5,996.16",3,EA,$150.00,$20.00,$250.00,15.0%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,21.0,74433906.0,Humira-CD/UC/HS Starter,116,85,"$1,846,596","$2,998.70",5,EA,$150.00,$9.85,$250.00,15.3%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,22.0,74153903.0,Humira-Psoriasis/Uveit Starter,457,385,"$5,542,884","$4,013.67",3,EA,$150.00,$20.00,$250.00,10.9%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,23.0,2144527.0,Taltz,"1,064",507,"$12,516,380","$6,023.28",2,ML,$150.00,$10.00,$250.00,19.3%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,24.0,50242007501.0,Nutropin AQ NuSpin 5,"1,417",168,"$2,890,815",$305.65,7,ML,$150.00,$38.58,$250.00,3.6%
Top 25 W/O Medi-Cal,Median,2022,Biologic,All Payers W/O Medi-Cal,25.0,47783064601.0,Takhzyro,405,84,"$18,379,525","$12,452.25",4,ML,$150.00,$13.71,$250.00,21.4%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,1.0,69023801.0,Ruxience,197,74,"$1,363,568",$74.80,93,ML,$267.98,$1.35,$604.22,13.5%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,2.0,63459010310.0,Truxima,351,109,"$2,622,437",$88.09,85,ML,$164.68,$0.45,$524.43,11.0%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,3.0,70114010101.0,Udenyca,350,115,"$1,500,627","$6,423.92",1,ML,$100.00,$0.68,$250.00,18.3%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,4.0,69031501.0,Zirabev,361,87,"$1,943,376",$162.49,33,ML,$50.00,$0.37,$470.39,21.8%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,5.0,61314086601.0,Ziextenzo,603,180,"$2,555,512","$5,823.87",1,ML,$50.00,$1.28,$158.13,21.1%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,6.0,69130904.0,Retacrit,"1,515",378,"$1,989,587",$449.62,3,ML,$50.00,$1.09,$145.87,18.8%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,7.0,69130801.0,Retacrit,193,94,"$68,477",$113.37,3,ML,$34.17,$1.35,$100.00,16.0%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,8.0,78206016201.0,Renflexis,222,51,"$927,812",$761.75,5,EA,$30.00,$0.35,$67.50,17.6%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,9.0,61314031801.0,Zarxio,"1,916",919,"$2,758,361",$470.23,3,ML,$26.70,$1.35,$196.05,20.5%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,10.0,61314031810.0,Zarxio,"7,633","2,785","$8,412,472",$306.54,4,ML,$25.00,$10.00,$72.64,12.8%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,11.0,69080901.0,Inflectra,634,145,"$3,237,070",$874.65,6,EA,$20.00,$0.31,$189.01,19.9%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,12.0,61314032601.0,Zarxio,"1,352",651,"$3,342,887",$470.62,5,ML,$20.00,$0.00,$150.00,26.4%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,13.0,69131110.0,Retacrit,"2,274",745,"$1,365,878",$225.91,3,ML,$20.00,$0.68,$100.00,20.9%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,14.0,69130810.0,Retacrit,"6,218","1,834","$2,390,109",$113.80,3,ML,$20.00,$0.46,$85.40,21.1%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,15.0,67457083306.0,Fulphila,"1,184",359,"$3,429,781","$4,013.32",1,ML,$20.00,$0.68,$81.02,15.6%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,16.0,69029110.0,Nivestym,"6,097","2,150","$4,997,221",$222.55,4,ML,$20.00,$5.00,$64.52,20.2%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,17.0,69029210.0,Nivestym,"4,163","1,495","$4,391,177",$183.56,6,ML,$20.00,$5.00,$59.81,19.5%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,18.0,61314032610.0,Zarxio,"5,650","2,044","$8,989,137",$278.47,6,ML,$20.00,$10.00,$50.00,13.1%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,19.0,69029201.0,Nivestym,729,433,"$662,421",$183.82,5,ML,$20.00,$1.35,$48.09,23.1%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,20.0,69029101.0,Nivestym,743,391,"$614,692",$259.75,3,ML,$20.00,$1.35,$37.23,21.5%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,21.0,69029310.0,Nivestym,195,68,"$299,380",$110.43,14,ML,$20.00,$9.38,$32.04,16.2%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,22.0,69131810.0,Retacrit,270,127,"$125,796",$112.42,4,ML,$3.95,$0.00,$89.15,27.6%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,23.0,63459010450.0,Truxima,187,69,"$1,628,866",$86.41,101,ML,$1.35,$0.00,$352.75,33.3%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,24.0,69130710.0,Retacrit,750,218,"$150,324",$46.06,4,ML,$1.35,$0.00,$39.15,33.0%
Top 25 W/O Medi-Cal,Median,2022,Biosimilar,All Payers W/O Medi-Cal,25.0,69130610.0,Retacrit,269,72,"$44,954",$34.98,5,ML,$1.35,$0.00,$33.55,45.8%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,1.0,72482010012.0,Vonjo,228,66,"$4,332,351",$177.41,107,EA,"$1,014.06",$10.00,"$1,141.24",15.2%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,2.0,58468009001.0,Synvisc,90,82,"$174,530",$232.71,8,ML,$587.65,$467.97,$935.94,4.9%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,3.0,58468009003.0,Synvisc One,256,227,"$473,357",$234.10,8,ML,$583.64,$467.97,"$1,463.68",1.8%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,4.0,59676036001.0,OrthoVisc,92,80,"$190,438",$249.26,8,ML,$538.97,$50.00,"$1,371.52",10.0%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,5.0,59572072012.0,Inrebic,598,92,"$11,843,554",$196.51,101,EA,$478.26,$13.63,"$1,224.21",13.0%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,6.0,64842072709.0,Inqovi,798,188,"$6,306,999","$1,585.07",5,EA,$387.70,$7.00,$797.04,9.0%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,7.0,89130311101.0,Gelsyn-3,212,191,"$264,174",$152.70,8,ML,$326.21,$50.00,$652.42,3.7%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,8.0,89130444401.0,Supartz FX,98,89,"$102,300",$81.55,13,ML,$284.65,$50.00,$913.22,5.6%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,9.0,71558059028.0,Arikayce,"1,294",249,"$17,639,913",$57.47,237,ML,$250.00,$17.43,"$1,002.20",7.2%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,10.0,57962042028.0,Imbruvica,"12,019","1,399","$185,088,151",$541.24,28,EA,$250.00,$17.84,$968.51,8.1%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,11.0,57962001428.0,Imbruvica,834,135,"$14,392,655",$537.28,32,EA,$248.41,$14.76,$994.11,12.6%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,12.0,299595030.0,Tri-Luma,248,206,"$61,029",$7.98,31,GM,$236.29,$231.15,$258.93,0.5%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,13.0,89130202001.0,Durolane,425,391,"$525,079",$309.23,4,ML,$235.00,$22.76,$369.05,3.3%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,14.0,59572040528.0,Revlimid,"4,784",793,"$92,251,627",$865.67,22,EA,$227.27,$8.96,"$1,136.99",15.6%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,15.0,49502080693.0,Yupelri,779,230,"$1,017,092",$13.40,97,ML,$224.39,$25.33,$980.48,17.8%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,16.0,57962028028.0,Imbruvica,"2,344",308,"$36,492,240",$535.56,29,EA,$223.34,$0.82,$946.48,18.5%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,17.0,50881001560.0,Jakafi,"2,223",342,"$34,214,567",$276.27,56,EA,$220.49,$12.00,$921.13,11.4%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,18.0,50242012206.0,Esbriet,"1,562",412,"$14,404,903",$39.88,231,EA,$214.48,$10.00,$877.06,6.6%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,19.0,310051260.0,Calquence,"8,462","1,396","$117,126,347",$241.65,57,EA,$194.74,$13.83,$910.90,5.7%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,20.0,23485745.0,Vaniqa,267,169,"$51,318",$4.07,47,GM,$185.38,$175.05,$197.94,0.6%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,21.0,74057630.0,Venclexta,107,77,"$678,873",$118.85,53,EA,$175.00,$4.00,$351.79,23.4%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,22.0,74057622.0,Venclexta,"8,375","1,860","$82,420,467",$115.31,85,EA,$159.78,$11.15,$723.23,12.8%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,23.0,59572041028.0,Revlimid,"8,394","1,414","$165,684,324",$859.74,23,EA,$152.47,$5.60,"$1,117.57",14.9%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,24.0,74057928.0,Venclexta Starting Pack,357,318,"$1,066,397",$70.66,42,EA,$151.14,$20.00,$833.42,11.0%
Top 25 W/O Medi-Cal,Median,2022,Brand,All Payers W/O Medi-Cal,25.0,2447930.0,Olumiant,251,91,"$1,307,629",$169.38,31,EA,$150.00,$35.00,$250.00,8.8%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,1.0,72606057301.0,Abiraterone Acetate,920,201,"$6,006,531",$107.75,61,EA,$610.92,$5.00,"$1,163.37",10.0%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,2.0,378692191.0,Abiraterone Acetate,"1,030",295,"$7,198,607",$116.13,60,EA,$215.90,$1.35,"$1,065.99",14.2%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,3.0,93406106.0,Formoterol Fumarate,466,165,"$385,360",$6.09,136,ML,$173.34,$5.00,$359.82,17.0%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,4.0,378163191.0,Formoterol Fumarate,503,196,"$435,690",$6.26,138,ML,$168.44,$1.35,$356.64,23.5%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,5.0,64980041812.0,Abiraterone Acetate,327,146,"$1,365,484",$34.57,121,EA,$166.04,$1.35,$599.68,17.1%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,6.0,781808532.0,Pirfenidone,662,212,"$4,039,995",$25.41,240,EA,$142.94,$0.84,$357.98,23.1%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,7.0,16714046801.0,Capecitabine,"1,566",441,"$1,554,595",$13.10,76,EA,$133.14,$46.87,$265.75,8.6%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,8.0,50383091203.0,Bimatoprost,80,60,"$8,604",$33.74,3,ML,$127.08,$48.97,$141.54,0.0%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,9.0,68001048807.0,Capecitabine,"1,103",235,"$1,124,761",$13.63,75,EA,$105.52,$28.74,$234.76,13.2%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,10.0,69097038602.0,Ambrisentan,690,99,"$3,854,215",$179.68,31,EA,$100.00,$0.23,$335.33,20.2%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,11.0,68001048907.0,Abiraterone Acetate,925,226,"$2,980,556",$28.11,115,EA,$100.00,$1.35,$326.25,12.8%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,12.0,64679002101.0,Abiraterone Acetate,419,200,"$1,095,555",$22.57,116,EA,$95.38,$1.35,$365.95,16.5%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,13.0,62332065560.0,Formoterol Fumarate,114,57,"$96,034",$6.33,133,ML,$95.00,$5.00,$362.22,17.5%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,14.0,70748025760.0,Arformoterol Tartrate,173,70,"$106,617",$4.03,153,ML,$87.52,$5.00,$252.11,20.0%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,15.0,781620693.0,Bimatoprost,122,71,"$11,092",$28.96,3,ML,$80.98,$10.00,$124.95,7.0%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,16.0,68180096256.0,Tobramycin,136,75,"$296,714",$8.62,253,ML,$80.00,$5.00,$250.00,18.7%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,17.0,70748025730.0,Arformoterol Tartrate,114,57,"$63,452",$4.64,120,ML,$78.96,$1.35,$191.76,21.1%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,18.0,51991080990.0,L-Methylfolate,187,58,"$18,662",$2.36,42,EA,$70.45,$55.26,$76.86,3.4%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,19.0,70710139109.0,Droxidopa,593,99,"$2,795,689",$31.79,148,EA,$70.00,$0.56,$239.53,17.2%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,20.0,68308068550.0,Tazarotene,262,147,"$151,277",$11.21,52,GM,$70.00,$45.00,$93.88,6.1%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,21.0,60505432701.0,Abiraterone Acetate,"1,277",246,"$3,680,692",$25.38,114,EA,$64.38,$1.35,$249.96,14.6%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,22.0,43598035804.0,Abiraterone Acetate,284,84,"$965,338",$29.98,113,EA,$64.35,$1.79,$293.66,16.7%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,23.0,67877045912.0,Capecitabine,585,142,"$671,295",$14.78,78,EA,$64.33,$5.00,$168.73,21.1%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,24.0,68001049104.0,Imatinib Mesylate,504,92,"$1,755,965",$105.97,33,EA,$63.11,$0.68,$295.91,10.9%
Top 25 W/O Medi-Cal,Median,2022,Generic,All Payers W/O Medi-Cal,25.0,72606056601.0,Abiraterone Acetate,"3,687",939,"$9,041,312",$21.20,116,EA,$62.63,$5.00,$196.84,12.1%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,1.0,72482010012.0,Vonjo,228,66,"$4,332,351",$177.41,107,EA,"$1,014.06",$10.00,"$1,141.24",15.2%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,2.0,57894006002.0,Stelara,612,175,"$14,402,422","$25,004.20",1,ML,$797.10,$48.44,"$1,197.60",8.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,3.0,76125090020.0,Gammaked,468,82,"$7,638,855",$17.19,949,ML,$709.20,$2.75,$993.07,15.9%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,4.0,72606057301.0,Abiraterone Acetate,920,201,"$6,006,531",$107.75,61,EA,$610.92,$5.00,"$1,163.37",10.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,5.0,58468009001.0,Synvisc,90,82,"$174,530",$232.71,8,ML,$587.65,$467.97,$935.94,4.9%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,6.0,58468009003.0,Synvisc One,256,227,"$473,357",$234.10,8,ML,$583.64,$467.97,"$1,463.68",1.8%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,7.0,59676036001.0,OrthoVisc,92,80,"$190,438",$249.26,8,ML,$538.97,$50.00,"$1,371.52",10.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,8.0,59572072012.0,Inrebic,598,92,"$11,843,554",$196.51,101,EA,$478.26,$13.63,"$1,224.21",13.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,9.0,64208823507.0,Gammaplex,550,83,"$9,001,499",$19.57,836,ML,$413.55,$6.93,$951.33,15.7%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,10.0,64842072709.0,Inqovi,798,188,"$6,306,999","$1,585.07",5,EA,$387.70,$7.00,$797.04,9.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,11.0,66887000301.0,Xiaflex,620,382,"$5,967,908","$5,794.09",2,EA,$352.42,$20.00,"$1,813.25",4.7%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,12.0,75987013015.0,Tepezza,335,66,"$16,122,344","$15,413.33",3,EA,$350.17,$1.33,"$2,887.50",13.6%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,13.0,89130311101.0,Gelsyn-3,212,191,"$264,174",$152.70,8,ML,$326.21,$50.00,$652.42,3.7%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,14.0,89130444401.0,Supartz FX,98,89,"$102,300",$81.55,13,ML,$284.65,$50.00,$913.22,5.6%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,15.0,69023801.0,Ruxience,197,74,"$1,363,568",$74.80,93,ML,$267.98,$1.35,$604.22,13.5%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,16.0,64208823506.0,Gammaplex,268,62,"$2,921,933",$19.31,565,ML,$250.27,$6.16,$759.85,9.7%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,17.0,71981002007.0,Oxervate,"1,607",401,"$51,936,849","$1,863.61",17,ML,$250.00,$3.28,"$1,863.40",14.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,18.0,71558059028.0,Arikayce,"1,294",249,"$17,639,913",$57.47,237,ML,$250.00,$17.43,"$1,002.20",7.2%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,19.0,57962042028.0,Imbruvica,"12,019","1,399","$185,088,151",$541.24,28,EA,$250.00,$17.84,$968.51,8.1%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,20.0,73536050001.0,Besremi,341,52,"$4,433,774","$7,100.86",2,ML,$250.00,$31.73,$787.44,3.8%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,21.0,76125090010.0,Gammaked,370,89,"$4,518,203",$17.04,716,ML,$250.00,$1.33,$730.79,20.2%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,22.0,50242007601.0,Nutropin AQ NuSpin 20,"2,905",337,"$21,254,237","$1,229.07",6,ML,$250.00,$109.39,$298.21,3.0%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,23.0,57962001428.0,Imbruvica,834,135,"$14,392,655",$537.28,32,EA,$248.41,$14.76,$994.11,12.6%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,24.0,50242007401.0,Nutropin AQ NuSpin 10,"5,667",634,"$23,252,449",$612.37,7,ML,$238.39,$50.00,$254.86,1.6%
Top 25 W/O Medi-Cal,Median,2022,All,All Payers W/O Medi-Cal,25.0,299595030.0,Tri-Luma,248,206,"$61,029",$7.98,31,GM,$236.29,$231.15,$258.93,0.5%
